rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
0.0577461515235982,0.004757578228052408,0.10005476772623825,0.3126711491444946,0.0,15.184,47.45
0.058821904016999556,0.004755575584718524,0.09822493634527704,0.3069529260789908,0.0,15.184,47.45
0.05991769669310619,0.004753536741321223,0.09642856946539698,0.30133927957936557,0.0,15.184,47.45
0.06103390288028621,0.004751461064495319,0.09466505507783912,0.29582829711824726,0.0,15.184,47.45
0.06217090286163827,0.004749347910583223,0.09293379236644284,0.29041810114513383,0.0,15.184,47.45
0.06332908400455114,0.004747196625497868,0.09123419150295237,0.28510684844672624,0.0,15.184,47.45
0.06450884089267693,0.00474500654458502,0.08956567344606672,0.27989272951895855,0.0,15.184,47.45
0.0657105754603627,0.004742776992485045,0.08792766974416459,0.27477396795051434,0.0,15.184,47.45
0.0669346971295866,0.004740507282994178,0.0863196223416371,0.269748819817616,0.0,15.184,47.45
0.0681816229494448,0.004738196718925358,0.08474098338876263,0.26481557308988324,0.0,15.184,47.45
0.06945177773823696,0.00473584459196869,0.08319121505505823,0.25997254704705697,0.0,15.184,47.45
0.07074559422819879,0.004733450182551624,0.08166978934604507,0.25521809170639087,0.0,15.184,47.45
0.07206351321293053,0.004731012759698897,0.08017618792336449,0.25055058726051405,0.0,15.184,47.45
0.07340598369757212,0.004728531580892331,0.07870990192818403,0.2459684435255751,0.0,15.184,47.45
0.07477346305177589,0.0047260058919305565,0.0772704318078331,0.24147009939947847,0.0,15.184,47.45
0.07616641716552892,0.004723434926788776,0.07585728714560909,0.23705402233002845,0.0,15.184,47.45
0.07758532060787836,0.004720817907478603,0.07446998649369604,0.23271870779280013,0.0,15.184,47.45
0.07903065678861348,0.004718154043908126,0.07310805720913892,0.22846267877855916,0.0,15.184,47.45
0.08050291812295982,0.004715442533742259,0.07177103529281789,0.2242844852900559,0.0,15.184,47.45
0.08200260619934131,0.004712682562263505,0.07045846523136709,0.22018270384802216,0.0,15.184,47.45
0.08353023195026779,0.004709873302233214,0.06916989984198475,0.21615593700620236,0.0,15.184,47.45
0.08508631582640581,0.00470701391375348,0.06790490012008127,0.212202812875254,0.0,15.184,47.45
